ExperimentID;participantID;date;PosRx;PosRy;PosRz;QuaternionRotw;QuaternionRotx;QuaternionRoty;QuaternionRotz;targetNumber;condition;aim_number;PosTargetx;PosTargety;PosTargetz
0,25;1,769769;-0,8081996;0
0,65;1,7402;-0,85;0
00001;002;63711848882,4583;-0,0439596;0,7281078;0,7855775;-0,5667934;-0,1644829;0,7801539;-0,2074861;2;1;31;226,4935;-0,1950759;0,7252839;0,8194532;
00001;002;63711848887,8093;0,01835881;0,7264386;1,016044;-0,6976253;-0,2311438;0,6573118;-0,1668311;6;1;32;231,844;-0,03520092;0,7233902;1,073297;
00001;002;63711848892,3776;-0,2408925;0,7303065;0,7834998;-0,6499415;-0,164922;0,7188485;-0,1833946;3;1;33;236,4129;-0,2849998;0,7265865;0,8229162;
00001;002;63711848896,5785;-0,06799145;0,7276616;0,8816867;-0,5745519;-0,1862567;0,7704276;-0,2040585;4;1;34;240,6138;-0,1730491;0,7251316;0,9212871;
00001;002;63711848902,4062;-0,1178984;0,7284987;0,7836562;-0,5336222;-0,2066453;0,7902312;-0,2192707;2;1;35;246,4408;-0,1950759;0,7252839;0,8194532;
00001;002;63711848907,0446;-0,1432964;0,7288413;0,7840168;-0,5554056;-0,2073176;0,7769462;-0,2118931;2;1;36;251,0792;-0,1950759;0,7252839;0,8194532;
00001;002;63711848911,1535;-0,07924954;0,7277641;0,8683088;-0,570556;-0,1993453;0,7686433;-0,209559;4;1;37;255,1882;-0,1730491;0,7251316;0,9212871;
00001;002;63711848917,0735;-0,2523415;0,7305604;0,7771107;-0,6677813;-0,2018904;0,6967563;-0,1668504;3;1;38;261,1083;-0,2849998;0,7265865;0,8229162;
00001;002;63711848922,3181;-0,1137847;0,7277743;0,8832703;-0,64522;-0,2286925;0,707351;-0,1761975;4;1;39;266,3529;-0,1730491;0,7251316;0,9212871;
00001;002;63711848926,7133;-0,05312775;0,7280942;0,7779486;-0,5489809;-0,2031794;0,7827954;-0,2111152;1;1;40;270,7479;-0,105152;0,7239813;0,8159903;
00001;002;63711848930,8519;-0,2410311;0,7304487;0,7763538;-0,7057472;-0,215304;0,6569951;-0,1546694;3;1;41;274,8867;-0,2849998;0,7265865;0,8229162;
00001;002;63711848935,1123;-0,2421251;0,7308578;0,7867838;-0,7090962;-0,1891293;0,6605145;-0,1585349;3;1;42;279,1473;-0,2849998;0,7265865;0,8229162;
00001;002;63711848939,4662;-0,08534352;0,7284135;0,8794961;-0,663722;-0,1726285;0,7052986;-0,1795174;4;1;43;283,5008;-0,1730491;0,7251316;0,9212871;
00001;002;63711848943,1852;-0,238731;0,7305844;0,7757103;-0,6746247;-0,192743;0,6879469;-0,1856362;3;1;44;287,2202;-0,2849998;0,7265865;0,8229162;
00001;002;63711848947,8235;0,03900434;0,7279568;0,7696249;-0,5341428;-0,1725418;0,8015391;-0,2060478;0;1;45;291,8584;-0,01522802;0,7226787;0,8125273;
00001;002;63711848953,2509;-0,09487431;0,7279393;0,8596488;-0,5858602;-0,212;0,7569498;-0,1971062;4;1;46;297,2858;-0,1730491;0,7251316;0,9212871;
00001;002;63711848958,1056;-0,2483195;0,7304636;0,7902078;-0,6670576;-0,2018822;0,6958619;-0,1733609;3;1;47;302,1406;-0,2849998;0,7265865;0,8229162;
