ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00002;012;63734311184,866;0;0,06981317;0;1;26,06633;21,95224;24,30761;25,71392;
00002;012;63734311188,4469;0;0,08726647;0;2;29,64719;26,09722;27,68914;29,17512;
00002;012;63734311191,5415;1;-0,06981317;1;3;32,74112;29,67913;30,99625;32,26912;
00002;012;63734311195,5711;0;0,1047198;0;4;36,77124;32,77142;34,13501;36,28691;
00002;012;63734311198,7787;1;-0,1047198;1;5;39,97823;36,8017;38,12243;39,56654;
00002;012;63734311201,8482;1;0,03490658;1;6;43,04847;40,00747;41,39552;42,79882;
00002;012;63734311204,6648;0;0,06981317;0;7;45,86438;43,07869;44,22205;45,86331;
00002;012;63734311208,0075;0;0,08726647;0;8;49,20751;45,90434;47,67465;49,20665;
00002;012;63734311211,481;1;0,1047198;1;9;52,68069;49,78632;50,92213;52,33079;
00002;012;63734311214,4039;0;0,1047198;0;10;55,60432;52,71095;53,935;55,27843;
00002;012;63734311217,6714;1;-0,03490658;1;11;58,8713;55,6402;57,04937;58,42834;
00002;012;63734311221,1169;0;0,1745329;0;12;62,31661;58,90197;60,22776;61,89145;
00002;012;63734311224,0537;1;-0,1396263;1;13;65,25392;62,34655;63,60094;64,92464;
00002;012;63734311226,8575;0;0,1396263;0;14;68,0579;65,28503;66,51176;67,82669;
00002;012;63734311229,8364;1;-0,08726647;1;15;71,03594;68,08816;69,46502;70,65897;
00002;012;63734311233,9176;1;-0,2268928;1;16;75,11714;71,06638;72,49088;74,69151;
00002;012;63734311237,2456;0;0,06981317;0;17;78,44557;75,1478;76,46661;78,13402;
00002;012;63734311240,2957;0;0,2268928;0;18;81,49565;78,48684;79,8344;81,17216;
00002;012;63734311243,6022;1;-0,1396263;1;19;84,80204;81,52598;82,9731;84,38095;
00002;012;63734311246,5794;1;-0,1745329;1;20;87,77982;84,8334;86,09518;87,47155;
00002;012;63734311252,9391;0;0,06981317;0;21;94,1395;87,80862;89,16734;90,87084;
00002;012;63734311256,5644;0;0,1396263;0;22;97,76473;94,17565;96,15345;97,44176;
00002;012;63734311259,4512;0;0,1745329;0;23;100,6513;97,79488;98,98714;100,3595;
00002;012;63734311262,5501;1;-0,2268928;1;24;103,7501;100,6821;102,0378;103,4226;
00002;012;63734311265,4727;1;0;1;25;106,6728;103,7801;105,039;106,2232;
00002;012;63734311268,5648;0;0,1396263;0;26;109,765;106,7024;108,1336;109,4517;
00002;012;63734311271,6099;1;-0,08726647;1;27;112,8102;109,8013;111,2601;112,5241;
00002;012;63734311274,9351;0;0,03490658;0;28;116,1351;112,8416;114,206;115,7073;
00002;012;63734311278,2225;1;-0,1047198;1;29;119,4224;116,1657;117,418;119,1471;
00002;012;63734311281,4037;1;-0,1745329;1;30;122,6035;119,452;120,7123;122,1812;
