ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00001;011;63734302786,3077;0;0,2268928;0;100;356,3552;353,345;354,2757;356,098;
00001;011;63734302788,7994;0;0,1745329;0;101;358,847;356,6247;357,4718;358,5748;
00001;011;63734302791,7499;0;0,06981317;0;102;361,7969;359,1189;360,0373;361,579;
00001;011;63734302794,5904;0;0,1745329;0;103;364,6375;362,088;362,9541;364,3084;
00001;011;63734302798,5946;1;0;1;104;368,6415;364,973;366,216;368,3269;
00001;011;63734302802,6324;0;0,1047198;0;105;372,6795;369,1414;370,2625;372,3379;
00001;011;63734302805,6343;1;0,06981317;1;106;375,682;372,944;373,9011;375,281;
00001;011;63734302809,6345;1;-0,03490658;1;107;379,6817;375,9092;376,8024;378,3694;
00001;011;63734302814,9582;1;-0,1047198;1;108;385,006;380,0436;381,0555;384,5973;
00001;011;63734302817,8614;1;-0,06981317;1;109;387,9088;385,3645;386,3987;387,5949;
00001;011;63734302820,9755;0;0;0;110;391,0225;388,1783;389,0767;390,7163;
00001;011;63734302825,2894;1;-0,1396263;1;111;395,3365;391,3621;392,2321;393,7494;
00001;011;63734302828,597;0;0;0;112;398,6446;395,8367;396,9254;398,2019;
00001;011;63734302831,9766;0;0,2268928;0;113;402,0241;399,006;400,1022;401,6204;
00001;011;63734302835,9307;0;0,1047198;0;114;405,9776;402,6713;404,2563;405,6458;
00001;011;63734302840,0851;0;0,08726647;0;115;410,1322;406,4033;407,3233;409,7899;
00001;011;63734302843,2185;0;0,2268928;0;116;413,2657;410,418;411,4399;412,9242;
00001;011;63734303303,2198;1;-0,06981317;1;117;873,2674;869,9609;871,066;872,9283;
00001;011;63734303306,8373;0;0,1396263;0;118;876,8843;873,9386;875,1762;876,5585;
00001;011;63734303310,3959;0;0,1745329;0;119;880,4432;877,1989;878,0818;880,1053;
00001;011;63734303312,9708;1;-0,1047198;1;120;883,018;880,795;881,6857;882,7056;
00001;011;63734303315,4581;1;-0,1396263;1;121;885,5059;883,3018;884,1218;885,1533;
00001;011;63734303318,1342;0;0;0;122;888,1814;885,6871;886,6099;887,9411;
00001;011;63734303321,953;0;0,1745329;0;123;892,0005;888,5467;889,5259;891,7272;
00001;011;63734303325,0651;0;0,2268928;0;124;895,1127;892,3169;893,3181;894,7206;
00001;011;63734303327,5751;1;-0,1047198;1;125;897,6226;895,3148;896,2014;897,3062;
00001;011;63734303331,1234;0;0,2268928;0;126;901,1712;897,8892;898,9587;900,8184;
00001;011;63734303334,828;1;0,06981317;1;127;904,8752;901,4134;902,2492;903,4901;
