ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00002;018;63735180754,1004;0;0,06981317;0;69;282,9718;279,4762;280,5245;281,5536;
00002;018;63735180757,5059;0;0,1047198;0;70;286,3779;282,9987;284,7131;286,0552;
00002;018;63735180760,3091;0;0,03490658;0;71;289,1803;286,4055;287,5809;288,8663;
00002;018;63735180763,0303;0;0,08726647;0;72;291,9015;289,207;290,3978;291,5114;
00002;018;63735180766,0306;0;0,06981317;0;73;294,9023;291,9316;293,1602;294,4652;
00002;018;63735180768,9331;0;0,03490658;0;74;297,8046;294,9301;296,0718;297,3115;
00002;018;63735180771,666;1;-0,05235988;2;75;300,5372;297,832;299,0179;300,161;
00002;018;63735180774,7691;0;0,05235988;0;76;303,6408;300,5685;301,7762;302,8165;
00002;018;63735180777,3005;1;-0,06981317;2;77;306,1719;303,6683;304,8527;305,852;
00002;018;63735180780,1581;1;-0,1047198;0;78;309,03;306,2003;307,5189;308,7072;
00002;018;63735180783,1014;1;-0,05235988;1;79;311,9732;309,0559;310,2534;311,3725;
00002;018;63735180785,7784;1;0,03490658;3;80;314,6501;311,9992;313,0432;314,2808;
00002;018;63735180788,3209;1;0,05235988;3;81;317,1923;314,6919;315,6395;316,8289;
00002;018;63735180791,9435;1;-0,06981317;1;82;320,8149;317,2196;318,6011;319,8266;
00002;018;63735180794,8014;0;0,05235988;0;83;323,6726;320,8418;322,1671;323,3106;
00002;018;63735180797,9846;1;-0,1570796;0;84;326,8561;323,7003;324,9682;326,4274;
00002;018;63735180801,5891;1;-0,05235988;0;85;330,461;326,8828;328,2264;329,8589;
00002;018;63735180805,0568;1;-0,2268928;0;86;333,9289;330,4879;332,1049;333,6024;
00002;018;63735180808,0159;1;-0,06981317;3;87;336,8875;333,9844;335,1229;336,2692;
00002;018;63735180811,0408;1;-0,08726647;0;88;339,9121;336,9157;338,1098;339,4681;
00002;018;63735180813,724;0;0,1570796;0;89;342,5955;339,9402;341,2212;342,2416;
00002;018;63735180816,2604;0;0,1047198;0;90;345,1321;342,6222;343,648;344,8244;
00002;018;63735180819,5326;1;-0,03490658;1;91;348,4038;345,1607;346,3653;347,4652;
00002;018;63735180822,6375;0;0,08726647;0;92;351,5087;348,4319;349,7245;350,8835;
00002;018;63735180825,9535;1;-0,06981317;0;93;354,8255;351,5385;352,8042;354,0278;
00002;018;63735180828,8189;1;-0,1570796;2;94;357,6903;354,8522;356,2627;357,3506;
00002;018;63735180831,831;0;0,06981317;0;95;360,7021;357,7178;358,9006;360,2871;
00002;018;63735180835,8785;1;-0,1047198;1;96;364,7505;360,7688;362,2213;363,5453;
00002;018;63735180838,7894;1;-0,2268928;3;97;367,6609;364,7787;366,1184;367,3168;
00002;018;63735180842,645;0;0,1047198;0;98;371,5164;367,6888;368,9957;370,7058;
00002;018;63735180846,1483;1;-0,2268928;1;99;375,0203;371,5436;372,9089;374,1376;
00002;018;63735180849,2618;0;-0,03490658;0;100;378,1333;375,046;376,3841;377,6728;
00002;018;63735180852,5556;0;-0,03490658;0;101;381,4274;378,1591;379,7568;380,9973;
00002;018;63735180855,6668;0;0,06981317;0;102;384,5381;381,4541;382,7502;384,0196;
00002;018;63735180858,7312;1;-0,1570796;1;103;387,6031;384,6308;385,9073;387,1398;
00002;018;63735180862,315;0;0,08726647;0;104;391,1868;387,6294;389,0045;390,2356;
00002;018;63735180865,1493;0;0,1570796;0;105;394,0208;391,2139;392,5256;393,6414;
00002;018;63735180868,6016;1;-0,1047198;2;106;397,473;394,0489;395,5858;396,6791;
00002;018;63735180871,6841;0;0,2268928;0;107;400,5558;397,5011;398,6464;400,0773;
00002;018;63735180874,6097;0;0;0;108;403,4813;400,5838;401,7786;403,0534;
00002;018;63735180878,2668;0;0,2268928;0;109;407,1382;403,7878;405,2592;406,6249;
00002;018;63735180881,5563;1;-0,1570796;3;110;410,428;407,1646;408,5251;409,8605;
00002;018;63735180884,2613;1;-0,1047198;3;111;413,1326;410,4634;411,5629;412,748;
00002;018;63735180886,8796;1;-0,05235988;3;112;415,7509;413,1658;414,1923;415,2544;
00002;018;63735180890,5758;0;0,08726647;0;113;419,4473;415,7779;417,1367;418,7213;
00002;018;63735180893,3906;1;0;2;114;422,2619;419,4744;420,6588;421,9035;
00002;018;63735180896,2124;0;0,1570796;0;115;425,0835;422,2909;423,4865;424,7325;
00002;018;63735180899,1464;0;0,05235988;0;116;428,0181;425,1114;426,3726;427,5967;
00002;018;63735180902,0032;0;0,2268928;0;117;430,8745;428,0455;429,281;430,4534;
00002;018;63735180904,6046;1;-0,08726647;2;118;433,4758;430,9014;432,0333;433,1382;
00002;018;63735180907,4602;0;0,1047198;0;119;436,3316;433,5032;434,5998;435,9424;
00002;018;63735181008,4818;0;-0,03490658;0;120;537,3531;436,5582;535,3134;536,8425;
00002;018;63735181012,0735;0;-0,06981317;0;121;540,9453;537,3809;538,8796;540,5558;
00002;018;63735181015,2362;1;-0,2268928;3;122;544,1081;540,9742;542,3106;543,7382;
00002;018;63735181018,4806;1;-0,1570796;1;123;547,3517;544,1362;545,5259;546,7327;
00002;018;63735181021,6634;0;0,06981317;0;124;550,5352;547,7169;548,7438;549,9313;
00002;018;63735181024,5769;0;0,1047198;0;125;553,4486;550,5615;551,8687;553,031;
00002;018;63735181027,4235;1;-0,1047198;0;126;556,2948;553,4755;554,7312;555,9201;
00002;018;63735181030,7301;0;0;0;127;559,6019;556,3246;557,644;559,1866;
00002;018;63735181033,7384;0;0,1570796;0;128;562,6097;559,6286;561,0344;562,2397;
00002;018;63735181036,778;0;0,2268928;0;129;565,6493;562,6356;564,0013;565,3107;
00002;018;63735181040,879;0;0,08726647;0;130;569,7501;566,5206;568,0402;569,341;
00002;018;63735181043,4516;1;0,03490658;3;131;572,3228;569,777;570,8823;571,9872;
00002;018;63735181046,3552;0;0,06981317;0;132;575,2266;572,3516;573,7288;574,9617;
00002;018;63735181049,1328;1;-0,08726647;3;133;578,0039;575,2532;576,5453;577,6948;
00002;018;63735181051,8723;0;0,05235988;0;134;580,744;578,0514;579,2655;580,3948;
00002;018;63735181057,0354;0;0,08726647;0;135;585,9073;581,907;584,2482;585,5298;
00002;018;63735181059,9459;1;-0,1047198;3;136;588,8179;585,9355;587,3237;588,3987;
00002;018;63735181063,5866;0;0,08726647;0;137;592,4582;588,851;590,3042;592,043;
00002;018;63735181066,5548;1;-0,08726647;2;138;595,4265;592,4872;593,8896;595,0626;
00002;018;63735181070,5889;0;-0,03490658;0;139;599,4601;595,4598;596,7153;597,8895;
00002;018;63735181073,5644;1;-0,06981317;0;140;602,4357;599,4893;600,8454;602,0834;
00002;018;63735181076,6361;0;0,06981317;0;141;605,5078;602,4631;603,8369;604,9949;
00002;018;63735181079,6978;0;0,2268928;0;142;608,5691;605,5363;607,0607;608,2075;
00002;018;63735181082,8971;1;-0,05235988;3;143;611,7686;608,9977;610,3216;611,3849;
00002;018;63735181085,8622;0;-0,05235988;0;144;614,7339;611,8004;613,1574;614,407;
00002;018;63735181088,7531;1;-0,1047198;2;145;617,6249;614,7612;616,0507;617,2521;
00002;018;63735181091,755;1;0,03490658;2;146;620,6266;617,6609;618,9667;620,2214;
00002;018;63735181095,3562;0;0,1570796;0;147;624,2277;620,6552;622,1467;623,2518;
00002;018;63735181098,5727;1;-0,2268928;1;148;627,4439;624,255;625,7526;626,9506;
00002;018;63735181101,6005;1;-0,08726647;0;149;630,4717;627,4963;628,8395;630,0979;
00002;018;63735181104,5612;1;-0,05235988;0;150;633,4324;630,4985;631,8618;633,0551;
00002;018;63735181107,4715;0;-0,03490658;0;151;636,3428;633,4606;634,8588;635,9586;
00002;018;63735181110,2267;1;-0,05235988;2;152;639,0982;636,3762;637,7258;638,7601;
00002;018;63735181112,9582;0;0,06981317;0;153;641,8299;639,1265;640,3394;641,5342;
00002;018;63735181117,2045;1;-0,08726647;1;154;646,0765;642,7921;644,1514;645,2806;
00002;018;63735181121,5613;1;-0,1570796;0;155;650,4325;647,0568;648,6155;650,1063;
00002;018;63735181124,2141;0;0,05235988;0;156;653,0857;650,4595;651,5706;652,7284;
00002;018;63735181127,2228;0;0,08726647;0;157;656,0948;653,1124;654,3992;655,5972;
00002;018;63735181130,3908;0;0,2268928;0;158;659,262;656,1276;657,2772;658,5042;
00002;018;63735181133,0993;1;0;3;159;661,9709;659,2922;660,5344;661,5231;
00002;018;63735181136,0848;1;-0,03490658;2;160;664,9567;661,9987;663,2308;664,584;
00002;018;63735181139,5562;0;0,1047198;0;161;668,4274;665,5357;667,024;668,0572;
00002;018;63735181142,7947;1;-0,1570796;3;162;671,6658;668,4571;670,0138;671,2606;
00002;018;63735181145,8044;0;-0,03490658;0;163;674,6756;671,6951;673,0085;674,2979;
00002;018;63735181149,742;0;0,2268928;0;164;678,6135;674,7029;676,1996;677,4623;
00002;018;63735181153,5609;0;0,1570796;0;165;682,4324;679,6771;680,8932;682,0306;
00002;018;63735181156,9281;1;-0,2268928;2;166;685,7993;682,4605;683,7595;684,9234;
00002;018;63735181159,8801;1;-0,2268928;0;167;688,752;685,8254;687,1419;688,2933;
00002;018;63735181163,635;0;0;0;168;692,507;689,6623;691,0097;692,1356;
00002;018;63735181166,4753;0;0,1570796;0;169;695,3472;692,5334;693,7682;694,8881;
00002;018;63735181169,5038;1;-0,1570796;2;170;698,3755;695,3731;696,6246;697,8333;
00002;018;63735181172,5027;1;-0,06981317;2;171;701,3746;698,4033;699,6796;701,0507;
00002;018;63735181175,3425;1;-0,06981317;3;172;704,2143;701,4202;702,6932;703,86;
00002;018;63735181178,1448;0;0,03490658;0;173;707,0167;704,2421;705,4641;706,6507;
00002;018;63735181181,1521;0;0,05235988;0;174;710,0235;707,0433;708,1519;709,467;
