ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00002;015;63734583516,0811;0;0,06981317;0;1;25,68025;14,81953;16,69562;19,66564;
00002;015;63734583520,2146;0;0,03490658;0;2;29,81331;25,71192;27,48916;29,41092;
00002;015;63734583523,8118;0;0,2268928;0;3;33,41109;29,83916;31,31193;32,85619;
00002;015;63734583528,1627;1;-0,1396263;1;4;37,76183;33,43984;34,61609;36,54502;
00002;015;63734583531,7985;0;-0,03490658;0;5;41,39777;37,7883;38,91677;40,83659;
00002;015;63734583535,9428;0;-0,03490658;0;6;45,54245;41,4244;42,65751;44,94833;
00002;015;63734583539,0696;0;0,1396263;0;7;48,66864;45,5827;46,7934;48,19624;
00002;015;63734583543,034;0;0,06981317;0;8;52,6334;48,69699;49,85014;52,04548;
00002;015;63734583546,7747;0;0,1745329;0;9;56,37428;52,66081;53,92662;55,93257;
00002;015;63734583550,5591;1;-0,2268928;1;10;60,15852;56,40093;57,56955;59,58511;
00002;015;63734583554,0978;0;0,1047198;0;11;63,69688;60,18535;61,29818;63,21856;
00002;015;63734583557,321;1;0,1396263;1;12;66,92023;63,73278;64,8247;66,32543;
00002;015;63734583564,1408;1;0;1;13;73,73973;66,94808;68,86707;71,47509;
00002;015;63734583570,8696;1;-0,06981317;1;14;80,46873;73,76618;75,15002;77,72739;
00002;015;63734583575,8391;0;-0,08726647;0;15;85,43845;80,49897;81,83717;84,98073;
00002;015;63734583579,8028;0;0,1396263;0;16;89,40226;85,46687;86,9276;88,98029;
00002;015;63734583588,8073;1;-0,1047198;1;17;98,40677;89,42815;95,21355;97,74273;
00002;015;63734583593,0331;0;0,08726647;0;18;102,6323;98,43379;100,5765;102,0899;
00002;015;63734583597,5255;0;0,1047198;0;19;107,1249;102,6648;105,3482;106,6088;
00002;015;63734583602,3523;1;-0,06981317;1;20;111,9516;107,1538;108,3835;110,8399;
00002;015;63734583605,7626;0;0,2268928;0;21;115,3613;111,9786;113,3625;114,93;
00002;015;63734583609,9884;0;0,03490658;0;22;119,5875;115,3875;116,6693;119,1041;
00002;015;63734583613,2357;0;0,08726647;0;23;122,8348;119,6175;120,9011;122,2842;
00002;015;63734583619,1205;1;-0,06981317;1;24;128,7195;122,8613;123,9499;128,0118;
00002;015;63734583622,6502;1;-0,1396263;1;25;132,2492;128,7483;130,4053;131,8164;
00002;015;63734583625,6534;0;0,08726647;0;26;135,2521;132,2769;133,4629;134,7464;
00002;015;63734583628,7511;1;-0,08726647;1;27;138,3499;135,28;136,4294;138,017;
00002;015;63734583632,5273;0;0;0;28;142,1262;138,379;139,4461;140,871;
00002;015;63734583636,3013;1;-0,03490658;1;29;145,9002;142,1554;143,2585;145,4305;
00002;015;63734583641,2717;0;-0,1396263;0;30;150,8707;145,9274;147,3037;150,4279;
00002;015;63734583645,5837;0;-0,1047198;0;31;155,1825;150,898;152,0822;154,5881;
00002;015;63734583650,8114;1;-0,2268928;1;32;160,4109;155,2101;157,4752;159,7104;
00002;015;63734583656,0651;1;-0,06981317;1;33;165,6645;160,4384;161,7545;164,1967;
