ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00002;014;63734842908,7962;1;-0,1047198;1;45;213,5504;209,574;210,88;213,2296;
00002;014;63734842913,1241;0;0,1745329;0;46;217,8778;213,5801;215,1364;217,2666;
00002;014;63734842917,6172;1;-0,08726647;1;47;222,3714;217,9084;219,367;221,9196;
00002;014;63734842922,3734;1;-0,03490658;1;48;227,1274;222,4027;224,0387;226,6047;
00002;014;63734842926,7294;1;-0,2268928;1;49;231,4836;227,1586;228,6958;230,8579;
00002;014;63734842930,8942;1;-0,03490658;1;50;235,6479;231,5205;232,9887;235,1528;
00002;014;63734842935,3636;1;-0,1396263;1;51;240,117;235,6811;237,192;239,5977;
00002;014;63734842939,4369;1;-0,1745329;1;52;244,1909;240,1474;241,5616;243,6093;
00002;014;63734842943,6376;0;0,03490658;0;53;248,3916;244,2219;245,7317;247,9412;
00002;014;63734842947,8407;1;-0,06981317;1;54;252,5947;248,4279;249,9473;252,1635;
00002;014;63734842956,0842;1;-0,2268928;1;55;260,8383;252,6255;254,5756;258,202;
00002;014;63734842960,2286;0;0,08726647;0;56;264,9824;260,8841;262,5251;264,4285;
00002;014;63734842964,7567;1;-0,08726647;1;57;269,5101;265,0116;266,4208;268,9436;
00002;014;63734842969,5146;0;0,1745329;0;58;274,2686;269,5469;270,9835;273,6351;
00002;014;63734842973,4955;1;-0,1745329;1;59;278,2497;274,2993;275,7935;277,6812;
00002;014;63734842977,9701;1;-0,06981317;1;60;282,7242;278,28;279,5738;282,154;
00002;014;63734842981,8816;1;-0,08726647;1;61;286,6355;282,7532;284,1224;285,9351;
00002;014;63734842985,8349;0;0,1745329;0;62;290,5885;286,6815;288,1097;289,9803;
00002;014;63734842991,8674;1;-0,2268928;1;63;296,6209;290,6182;291,9247;295,198;
00002;014;63734842996,1103;0;0,1047198;0;64;300,8641;296,6515;297,959;300,3661;
00002;014;63734842999,9638;1;-0,1047198;1;65;304,718;300,8946;302,1303;304,0987;
00002;014;63734843003,5391;1;-0,1745329;1;66;308,2925;304,7509;305,9997;307,864;
00002;014;63734843007,4422;1;0,03490658;1;67;312,1956;308,3318;309,7434;311,6587;
00002;014;63734843012,9768;0;0,03490658;0;68;317,7304;312,2261;313,4611;315,7759;
00002;014;63734843016,4396;1;-0,1396263;1;69;321,1935;317,7709;318,9802;320,7048;
00002;014;63734843021,3471;1;-0,1396263;1;70;326,1011;321,2314;322,8347;325,6033;
00002;014;63734843025,9095;1;-0,08726647;1;71;330,6633;326,1311;327,5353;330,2162;
00002;014;63734843030,9541;1;0,08726647;1;72;335,7078;330,6918;332,1161;335,3449;
00002;014;63734843035,6301;1;0;1;73;340,3842;335,7387;337,2007;339,7929;
00002;014;63734843040,5321;0;-0,06981317;0;74;345,2857;340,4154;341,9014;344,7963;
00002;014;63734843044,118;1;-0,06981317;1;75;348,8719;345,3227;346,5797;348,1873;
00002;014;63734843047,6602;0;0,03490658;0;76;352,4136;348,9026;350,1542;351,9052;
00002;014;63734843051,3596;1;-0,1047198;1;77;356,1139;352,446;353,5197;355,1725;
00002;014;63734843054,9182;1;-0,1396263;1;78;359,6721;356,1448;357,3036;359,2626;
00002;014;63734843059,4092;0;0,2268928;0;79;364,1633;359,7126;361,0711;363,7659;
00002;014;63734843064,5696;0;0;0;80;369,3234;364,1945;365,4263;367,4673;
00002;014;63734843069,606;0;0,1745329;0;81;374,3593;369,3523;370,692;374,0938;
00002;014;63734843074,0197;1;0,03490658;1;82;378,7734;374,3903;375,9677;377,9456;
00002;014;63734843078,5382;0;0,2268928;0;83;383,2923;378,8039;380,2845;382,8822;
00002;014;63734843083,4379;1;-0,2268928;1;84;388,1912;383,3217;384,833;387,4288;
00002;014;63734843087,9134;0;0,2268928;0;85;392,6677;388,221;390,0275;392,0909;
00002;014;63734843092,3519;0;0;0;86;397,1053;392,6973;394,1068;396,6136;
00002;014;63734843098,1686;1;-0,1047198;1;87;402,9225;397,1371;398,5364;400,5048;
00002;014;63734843102,8483;0;0,06981317;0;88;407,602;402,9549;404,7377;407,1247;
00002;014;63734843106,1458;0;0,1047198;0;89;410,9;407,6304;408,8726;410,4688;
00002;014;63734843109,612;0;0,1745329;0;90;414,3655;410,9298;412,0886;413,9249;
00002;014;63734843112,8521;1;-0,1745329;1;91;417,6059;414,4064;415,5129;417,1613;
00002;014;63734843117,2122;0;0,2268928;0;92;421,9663;417,6431;418,8;421,5179;
00002;014;63734843120,7434;0;-0,03490658;0;93;425,4977;421,9994;423,2801;425,0412;
00002;014;63734843123,9392;0;0,1047198;0;94;428,6933;425,5276;426,6448;428,2872;
00002;014;63734843129,1703;1;-0,03490658;1;95;433,9239;428,7254;429,9674;432,757;
00002;014;63734843134,8648;0;0,08726647;0;96;439,6185;433,9535;435,284;437,9907;
00002;014;63734843140,1493;0;0,2268928;0;97;444,9027;439,6485;440,9675;444,373;
00002;014;63734843143,3775;1;-0,08726647;1;98;448,1315;444,9316;446,0004;447,7591;
00002;014;63734843146,7251;0;0,2268928;0;99;451,4789;448,1612;449,3723;451,1217;
00002;014;63734843150,028;1;-0,03490658;1;100;454,7819;451,511;452,6308;454,3575;
00002;014;63734843154,3175;1;0,06981317;1;101;459,0712;454,8145;455,8717;458,5605;
00002;014;63734843158,1445;1;-0,1745329;1;102;462,8985;459,1012;460,3406;462,4894;
00002;014;63734843161,4493;0;0,2268928;0;103;466,2028;462,9293;464,1759;465,8538;
00002;014;63734843166,1963;0;0,08726647;0;104;470,9504;466,2337;467,6028;470,3499;
00002;014;63734843169,8045;1;-0,1396263;1;105;474,5584;470,9857;472,1828;474,2644;
00002;014;63734843173,4558;1;0;1;106;478,2096;474,5937;475,8492;477,8251;
00002;014;63734843177,0218;0;0,06981317;0;107;481,7756;478,2415;479,5171;481,309;
00002;014;63734843180,4892;1;-0,06981317;1;108;485,2426;481,8135;482,9224;484,8049;
00002;014;63734843183,9328;1;-0,1745329;1;109;488,6869;485,2721;486,506;488,2809;
00002;014;63734843187,6152;0;0,08726647;0;110;492,3686;488,7162;490,0005;491,9891;
00002;014;63734843191,2427;0;0,1047198;0;111;495,9968;492,4012;493,4788;495,5291;
00002;014;63734843194,7674;1;-0,2268928;1;112;499,5215;496,0349;497,2347;499,1035;
00002;014;63734843198,0907;1;-0,2268928;1;113;502,8445;499,5515;500,6767;502,5001;
00002;014;63734843201,9577;1;-0,03490658;1;114;506,711;502,8754;504,4381;506,2948;
00002;014;63734843205,3972;0;0,06981317;0;115;510,1508;506,742;508,0031;509,5788;
00002;014;63734843209,2025;1;-0,1047198;1;116;513,9564;510,1864;511,5341;513,6496;
00002;014;63734843212,7213;0;0,2268928;0;117;517,4752;513,9874;515,2112;517,1193;
00002;014;63734843216,4615;0;0,1745329;0;118;521,2154;517,5059;518,7894;520,6332;
00002;014;63734843220,2554;1;-0,06981317;1;119;525,0092;521,2446;522,3807;524,5049;
00002;014;63734843223,9377;1;-0,08726647;1;120;528,6919;525,0399;526,1869;528,271;
00002;014;63734843330,7325;1;0,2268928;1;121;635,4859;528,7208;599,4992;627,8619;
00002;014;63734843338,7788;1;0,03490658;1;122;643,5327;635,5153;641,122;642,9085;
00002;014;63734843342,0395;0;0,1047198;0;123;646,7929;643,5627;644,7619;646,3218;
00002;014;63734843345,8299;0;0,2268928;0;124;650,5838;646,8281;648,2026;650,1849;
00002;014;63734843349,206;1;-0,1745329;1;125;653,9597;650,616;651,7557;653,5539;
00002;014;63734843352,6448;1;-0,1396263;1;126;657,3989;653,9891;655,1579;656,9932;
00002;014;63734843356,3214;0;0,1745329;0;127;661,0755;657,4332;658,7344;660,6711;
00002;014;63734843359,5577;1;-0,08726647;1;128;664,3114;661,1091;662,1699;663,8594;
00002;014;63734843363,3863;0;0,2268928;0;129;668,1401;664,3525;665,6439;667,8043;
00002;014;63734843366,6201;1;-0,1047198;1;130;671,3741;668,173;669,185;671,0317;
00002;014;63734843369,8983;0;0,1047198;0;131;674,6521;671,424;672,6628;674,2815;
00002;014;63734843373,156;0;0;0;132;677,9094;674,6829;675,8653;677,5129;
00002;014;63734843376,7673;1;-0,03490658;1;133;681,5208;677,9396;679,1133;681,1784;
00002;014;63734843380,9516;0;0,2268928;0;134;685,7051;681,5523;683,3288;685,367;
00002;014;63734843384,2713;0;0,06981317;0;135;689,0247;685,7436;686,8378;688,6893;
00002;014;63734843387,9343;0;0,1047198;0;136;692,6885;689,0557;690,3181;692,3957;
00002;014;63734843392,3751;1;-0,03490658;1;137;697,1284;692,7198;693,9768;696,3608;
00002;014;63734843398,8232;1;0,03490658;1;138;703,5767;697,158;698,2784;701,3521;
00002;014;63734843402,9208;1;-0,1745329;1;139;707,6747;703,6981;705,1306;707,455;
00002;014;63734843407,4158;0;0,08726647;0;140;712,1699;707,7049;709,014;711,8383;
00002;014;63734843410,8951;1;-0,2268928;1;141;715,6489;712,2006;713,3973;715,3353;
00002;014;63734843415,1779;0;0,08726647;0;142;719,9318;715,6781;716,9632;719,6442;
00002;014;63734843418,5197;1;-0,06981317;1;143;723,2733;719,961;721,0281;722,9584;
00002;014;63734843421,8425;1;-0,1047198;1;144;726,5959;723,3038;724,4391;726,2628;
00002;014;63734843425,9498;0;0,2268928;0;145;730,7035;726,6256;727,7963;730,4052;
00002;014;63734843429,6141;1;-0,06981317;1;146;734,3682;730,7344;732,0482;734,0744;
00002;014;63734843433,5141;1;-0,08726647;1;147;738,2681;734,4019;735,6788;737,8995;
00002;014;63734843436,9612;0;0,1745329;0;148;741,7145;738,3089;739,5335;741,3671;
00002;014;63734843440,8548;1;-0,1745329;1;149;745,6085;741,7452;742,9647;745,3038;
00002;014;63734843444,5289;1;-0,1047198;1;150;749,2824;745,6476;746,8237;748,9356;
00002;014;63734843447,8;1;-0,1396263;1;151;752,5536;749,3146;750,4147;752,2045;
00002;014;63734843452,2875;0;0;0;152;757,0412;752,5839;753,7245;756,6457;
00002;014;63734843455,9545;1;-0,1745329;1;153;760,7078;757,072;758,3848;760,372;
00002;014;63734843459,5996;0;0,1745329;0;154;764,3536;760,7368;762,024;763,965;
00002;014;63734843464,8061;1;-0,1047198;1;155;769,5601;764,387;765,6236;768,9268;
00002;014;63734843469,1703;0;0,06981317;0;156;773,9243;769,5892;770,8716;773,4966;
00002;014;63734843472,7594;1;-0,1396263;1;157;777,5135;773,954;775,1556;777,1221;
00002;014;63734843476,7081;0;0,03490658;0;158;781,462;777,5435;778,848;780,8875;
00002;014;63734843481,2642;0;0,2268928;0;159;786,0182;781,4909;782,8853;785,6608;
00002;014;63734843484,7042;1;-0,08726647;1;160;789,4578;786,0547;787,295;789,0791;
00002;014;63734843488,5528;0;0,2268928;0;161;793,3065;789,4885;790,7842;792,9171;
00002;014;63734843491,8221;1;-0,06981317;1;162;796,576;793,3358;794,5934;796,1612;
00002;014;63734843495,2998;1;-0,1396263;1;163;800,0532;796,6054;797,8522;799,7048;
00002;014;63734843499,0007;1;-0,03490658;1;164;803,7545;800,0847;801,4101;803,3318;
00002;014;63734843503,3611;0;0;0;165;808,115;803,7846;804,9999;807,3289;
00002;014;63734843507,0754;0;0,06981317;0;166;811,829;808,1467;809,5679;811,4416;
00002;014;63734843512,0722;0;0,06981317;0;167;816,8257;811,86;812,9307;815,6542;
00002;014;63734843515,757;1;-0,2268928;1;168;820,5111;816,8568;818,264;820,0989;
00002;014;63734843519,5382;1;-0,2268928;1;169;824,2924;820,5422;821,9951;823,8552;
00002;014;63734843523,0503;0;0,03490658;0;170;827,8036;824,3372;825,6344;827,4354;
00002;014;63734843526,5569;1;-0,06981317;1;171;831,3105;827,8325;829,088;830,8502;
00002;014;63734843529,7611;1;-0,03490658;1;172;834,5147;831,3459;832,4116;834,1249;
00002;014;63734843533,0638;0;0,08726647;0;173;837,8176;834,5444;835,7551;837,4856;
00002;014;63734843536,2983;1;-0,2268928;1;174;841,0523;837,8483;838,971;840,7402;
00002;014;63734843539,4029;0;0,1745329;0;175;844,1571;841,0933;842,216;843,8207;
00002;014;63734843542,6629;1;-0,08726647;1;176;847,4171;844,1891;845,31;847,0331;
00002;014;63734843546,267;0;0,08726647;0;177;851,0204;847,4528;848,5046;850,722;
00002;014;63734843549,6071;0;0,2268928;0;178;854,3613;851,0516;852,1612;853,9802;
00002;014;63734843552,9589;0;0,1047198;0;179;857,7123;854,3979;855,5686;857,3533;
00002;014;63734843557,3421;1;0;1;180;862,0959;857,7421;858,8002;861,1117;
00002;014;63734843565,0606;1;-0,06981317;1;181;869,8141;862,1327;863,3253;866,4325;
00002;014;63734843568,8681;1;-0,1396263;1;182;873,6216;869,8453;871,2363;873,1705;
00002;014;63734843573,1645;0;0,1047198;0;183;877,9185;873,6541;874,9339;876,7626;
00002;014;63734843576,9212;0;0,06981317;0;184;881,6756;877,9493;879,3595;881,2901;
00002;014;63734843581,5795;0;-0,08726647;0;185;886,3336;881,7112;882,8513;885,6553;
00002;014;63734843588,4429;0;0,08726647;0;186;893,197;886,3647;887,4967;892,175;
00002;014;63734843592,7497;1;0,1047198;1;187;897,5033;893,2411;894,5056;897,0342;
00002;014;63734843596,2239;1;-0,2268928;1;188;900,9777;897,5439;898,6794;900,6443;
00002;014;63734843600,1638;0;0,2268928;0;189;904,9173;901,0096;902,1735;904,5877;
00002;014;63734843604,2311;1;-0,1745329;1;190;908,9847;904,955;906,0727;908,6143;
00002;014;63734843607,9735;1;-0,1745329;1;191;912,7271;909,0203;910,2151;912,3651;
00002;014;63734843611,3521;1;-0,08726647;1;192;916,1057;912,7569;913,8884;915,7117;
00002;014;63734843614,5703;1;-0,1396263;1;193;919,3243;916,1349;917,2589;919,0207;
00002;014;63734843619,1646;1;-0,03490658;1;194;923,9186;919,3547;920,4916;922,5128;
00002;014;63734843623,4329;1;-0,03490658;1;195;928,1865;923,9477;925,2476;927,139;
00002;014;63734843626,8209;0;0,06981317;0;196;931,5744;928,2277;929,5396;931,2328;
00002;014;63734843632,0133;0;0,2268928;0;197;936,7673;931,6036;933,2441;936,4529;
00002;014;63734843636,2009;0;0,08726647;0;198;940,9547;936,7976;937,9715;940,569;
00002;014;63734843639,7727;0;0,2268928;0;199;944,5266;940,9877;942,2668;944,1598;
00002;014;63734843643,172;1;-0,06981317;1;200;947,9257;944,5613;945,7521;947,6019;
00002;014;63734843647,0534;0;0,03490658;0;201;951,8075;947,957;949,1066;951,1923;
00002;014;63734843651,178;0;0,1047198;0;202;955,9319;951,8371;953,3348;955,5402;
00002;014;63734843654,6173;1;-0,1745329;1;203;959,3709;955,962;957,1448;959,0111;
00002;014;63734843658,115;1;-0,1745329;1;204;962,8685;959,4008;960,6478;962,538;
00002;014;63734843661,844;0;0;0;205;966,5981;962,9009;964,1461;966,2178;
00002;014;63734843665,5859;0;0,1745329;0;206;970,3401;966,6354;967,9882;970,0196;
00002;014;63734843669,4998;0;0,1745329;0;207;974,2536;970,3761;971,6284;973,9122;
00002;014;63734843673,054;1;0;1;208;977,8077;974,2834;975,4445;977,4214;
00002;014;63734843676,6793;0;0,2268928;0;209;981,4333;977,8397;979,0398;981,1031;
00002;014;63734843680,1451;0;0,03490658;0;210;984,8985;981,4641;982,6459;984,5054;
00002;014;63734843684,0172;1;-0,1047198;1;211;988,7705;984,9287;986,1558;987,9954;
00002;014;63734843687,7765;1;-0,08726647;1;212;992,5308;988,8067;989,9304;992,0104;
00002;014;63734843693,019;0;0;0;213;997,7728;992,5602;993,7877;997,374;
00002;014;63734843697,3988;1;-0,08726647;1;214;1002,153;997,8025;999,006;1001,759;
00002;014;63734843701,3008;1;-0,1396263;1;215;1006,055;1002,184;1003,32;1005,714;
00002;014;63734843704,7469;1;-0,2268928;1;216;1009,501;1006,105;1007,212;1009,021;
00002;014;63734843708,2005;0;0,06981317;0;217;1012,955;1009,532;1010,663;1012,543;
00002;014;63734843712,1478;0;0,2268928;0;218;1016,902;1012,987;1014,229;1016,446;
00002;014;63734843715,9919;0;0,1047198;0;219;1020,745;1016,933;1018,219;1020,394;
00002;014;63734843721,3496;0;0,03490658;0;220;1026,103;1020,777;1021,943;1024,708;
00002;014;63734843726,9069;1;-0,1047198;1;221;1031,66;1026,132;1027,646;1030,98;
00002;014;63734843731,3199;0;0,2268928;0;222;1036,074;1031,691;1032,926;1035,646;
00002;014;63734843735,1161;1;-0,06981317;1;223;1039,87;1036,11;1037,328;1039,468;
00002;014;63734843738,6616;1;0;1;224;1043,416;1039,899;1041,116;1043,043;
00002;014;63734843742,6849;0;0,2268928;0;225;1047,439;1043,448;1044,793;1047,057;
00002;014;63734843746,9058;1;0,06981317;1;226;1051,66;1047,469;1048,724;1050,963;
00002;014;63734843750,6639;1;-0,1396263;1;227;1055,418;1051,691;1052,976;1054,912;
00002;014;63734843754,2176;1;-0,2268928;1;228;1058,972;1055,454;1056,878;1058,629;
00002;014;63734843758,1174;1;-0,2268928;1;229;1062,871;1059,002;1060,18;1062,471;
00002;014;63734843761,6999;0;0,2268928;0;230;1066,454;1062,912;1064,04;1066,132;
00002;014;63734843766,0233;0;0,03490658;0;231;1070,778;1066,485;1067,642;1070,418;
00002;014;63734843769,3316;1;-0,03490658;1;232;1074,085;1070,808;1071,879;1073,718;
00002;014;63734843772,9657;1;-0,03490658;1;233;1077,719;1074,123;1075,332;1077,173;
00002;014;63734843776,5037;1;-0,06981317;1;234;1081,258;1077,755;1078,865;1080,833;
00002;014;63734843780,6679;1;-0,1047198;1;235;1085,422;1081,294;1082,603;1084,49;
00002;014;63734843784,4377;0;0,1745329;0;236;1089,192;1085,457;1086,599;1088,746;
00002;014;63734843789,5429;0;0,08726647;0;237;1094,297;1089,223;1090,732;1093,454;
00002;014;63734843792,7026;1;-0,1047198;1;238;1097,456;1094,328;1095,439;1097,112;
00002;014;63734843796,6289;0;0,08726647;0;239;1101,383;1097,492;1098,777;1100,949;
00002;014;63734843800,7815;0;0,1745329;0;240;1105,536;1101,459;1103,027;1105,039;
