ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00002;017;63734208843,5819;0;0,1745329;0;109;566,7834;563,9023;564,8832;566,4917;
00002;017;63734208846,5968;0;0,1745329;0;110;569,7988;566,8016;567,7304;569,6022;
00002;017;63734208851,5782;0;0,06981317;0;111;574,7798;569,8236;570,647;574,4665;
00002;017;63734208855,0742;0;0,1047198;0;112;578,276;574,7981;575,7021;577,3817;
00002;017;63734208857,8154;1;-0,06981317;1;113;581,017;578,2943;579,2501;580,7592;
00002;017;63734208860,57;0;0,1396263;0;114;583,7719;581,0352;582,0621;583,5023;
00002;017;63734208864,6388;1;-0,1396263;1;115;587,8402;583,7966;584,8541;587,4906;
00002;017;63734208868,143;0;0,03490658;0;116;591,3451;587,8593;588,9327;590,7081;
00002;017;63734208871,0356;1;-0,1745329;1;117;594,2373;591,363;592,5052;594,0215;
00002;017;63734208874,4004;0;0,08726647;0;118;597,6023;594,255;595,311;597,2508;
00002;017;63734208877,3022;0;0,1047198;0;119;600,5038;597,6252;598,6526;600,1451;
00002;017;63734208880,388;1;-0,2268928;1;120;603,5898;600,5225;601,54;603,3781;
00002;017;63734208883,3004;1;0;1;121;606,5021;603,6083;604,6665;606,2379;
00002;017;63734208887,3554;0;0,03490658;0;122;610,5567;606,5198;608,8538;610,2423;
00002;017;63734208890,024;0;0,1047198;0;123;613,2255;610,5803;611,6269;612,8334;
00002;017;63734208892,8291;0;0,06981317;0;124;616,0305;613,2438;614,3327;615,7025;
00002;017;63734208896,357;1;0;1;125;619,559;616,0541;617,0791;619,1592;
00002;017;63734208899,4383;0;0,06981317;0;126;622,6404;619,5785;620,7143;622,33;
00002;017;63734208902,5104;1;-0,2268928;1;127;625,7123;622,6586;623,8071;625,4819;
00002;017;63734208905,216;0;0,1047198;0;128;628,418;625,7375;626,6826;628,1163;
00002;017;63734208908,6109;0;0,06981317;0;129;631,8124;628,4375;629,4326;630,9686;
00002;017;63734208911,4702;1;-0,03490658;1;130;634,6717;631,8312;632,873;634,4421;
00002;017;63734208914,1981;1;-0,1745329;1;131;637,3998;634,6913;635,7045;637,15;
00002;017;63734208916,7538;1;-0,08726647;1;132;639,9551;637,4183;638,4503;639,6628;
00002;017;63734208919,5559;0;0,03490658;0;133;642,7577;639,9787;641,0368;642,4172;
00002;017;63734208922,2834;0;0,08726647;0;134;645,4854;642,7755;643,8213;645,1475;
00002;017;63734208925,3309;1;-0,1396263;1;135;648,5329;645,5089;646,4901;648,23;
00002;017;63734208928,503;1;-0,1396263;1;136;651,705;648,5503;649,6068;651,4171;
00002;017;63734208931,1721;0;0,1745329;0;137;654,3741;651,7235;652,8672;654,0844;
00002;017;63734208933,8664;0;0,1396263;0;138;657,0682;654,3928;655,4498;656,6632;
00002;017;63734208936,97;0;0,1745329;0;139;660,1719;657,0913;658,0605;659,8024;
00002;017;63734208942,8004;1;-0,1396263;1;140;666,0017;660,1899;661,1133;665,6671;
00002;017;63734208945,5052;0;-0,06981317;0;141;668,7065;666,0195;666,923;668,5066;
00002;017;63734208948,4093;1;-0,1396263;1;142;671,6105;668,7298;669,5758;671,3414;
00002;017;63734208951,2056;0;0,08726647;0;143;674,407;671,6367;672,5361;674,2008;
00002;017;63734208955,0895;0;0,03490658;0;144;678,291;674,4271;675,3307;677,7527;
00002;017;63734208962,5364;1;-0,1047198;1;145;685,7383;678,4806;679,4676;685,2405;
00002;017;63734208966,1008;0;-0,03490658;0;146;689,3022;685,7561;686,7585;689,0344;
00002;017;63734208969,0264;1;-0,1745329;1;147;692,2281;689,3199;690,2536;692,0001;
00002;017;63734208971,9106;0;0,2268928;0;148;695,1122;692,2453;693,3121;694,8916;
00002;017;63734208974,4651;1;-0,06981317;1;149;697,6671;695,1315;696,0757;697,4046;
00002;017;63734208977,1701;1;-0,1047198;1;150;700,3719;697,6859;698,5535;700,1365;
00002;017;63734208983,8398;1;-0,08726647;1;151;707,041;700,3906;701,3157;706,8375;
00002;017;63734208987,1214;1;-0,1745329;1;152;710,3231;707,0651;708,2002;710,1159;
00002;017;63734208989,7908;0;0,1745329;0;153;712,9923;710,3405;711,2509;712,8132;
00002;017;63734208992,6622;1;-0,2268928;1;154;715,8639;713,1502;714,097;715,5798;
00002;017;63734208995,4558;0;0,1396263;0;155;718,6573;715,8823;716,8635;718,4131;
00002;017;63734208998,0022;1;-0,1745329;1;156;721,2039;718,6746;719,55;721,0057;
00002;017;63734209000,7946;0;0,2268928;0;157;723,996;721,2222;722,1761;723,7936;
00002;017;63734209003,3866;1;-0,03490658;1;158;726,5878;724,0146;724,8323;726,296;
00002;017;63734209006,1463;1;-0,08726647;1;159;729,3478;726,6116;727,4903;729,1214;
00002;017;63734209009,3834;1;-0,06981317;1;160;732,5848;729,4919;730,4818;732,3518;
00002;017;63734209012,7344;0;0,2268928;0;161;735,936;732,6082;733,7241;735,782;
00002;017;63734209017,303;0;-0,06981317;0;162;740,5043;735,9551;737,0132;739,927;
00002;017;63734209020,0746;1;-0,2268928;1;163;743,2763;740,5224;741,6177;743,0957;
00002;017;63734209023,0872;0;0,1396263;0;164;746,2886;743,3873;744,467;746,0428;
00002;017;63734209027,4786;0;0,08726647;0;165;750,6807;746,3069;747,3443;748,9692;
00002;017;63734209030,2697;0;0,06981317;0;166;753,4713;750,6987;751,8152;753,2247;
00002;017;63734209033,274;0;-0,08726647;0;167;756,4758;753,4886;754,5246;756,1731;
00002;017;63734209036,0603;0;0,03490658;0;168;759,2617;756,4954;757,4648;759,0018;
00002;017;63734209038,6158;0;0,1745329;0;169;761,817;759,28;760,2075;761,4863;
00002;017;63734209041,5518;0;0,1047198;0;170;764,7531;761,8407;762,9088;764,4056;
00002;017;63734209044,0658;1;0;1;171;767,267;764,7709;765,82;766,9639;
00002;017;63734209046,5671;0;0,1396263;0;172;769,7685;767,2913;768,3192;769,5288;
00002;017;63734209049,2348;1;-0,1047198;1;173;772,4366;769,7863;770,7964;772,17;
00002;017;63734209051,8494;1;0;1;174;775,0511;772,4556;773,4385;774,7601;
00002;017;63734209054,8223;0;0,1047198;0;175;778,0243;775,0744;776,0547;777,7654;
