3.205e-05,4.3319e-05,0.00011892,4.3899e-05,0.00013106
5.7292e-05,2.2093e-05,0.00012736,4.6302e-05,6.8325e-05
6.8688e-05,3.4484e-05,0.00012741,8.9614e-05,0.00011952
0.00010776,-2.4456e-21,0.00014424,5.1109e-05,0.00019381
0.00012165,2.6588e-05,0.00012928,8.839e-05,9.9911e-05
0.00017426,2.5685e-05,0.00011165,0.00010229,1.3437e-05
0.00027122,5.9013e-06,0.00011344,6.4552e-05,0.00010514
