2,16,63735275897.884,1,-0.1047198,2,1,20.05865,14.62401,17.15886,19.46315
2,16,63735275906.1299,1,-0.2268928,2,2,28.30502,20.08711,22.14826,27.18235
2,16,63735275911.2876,0,-0.03490658,0,3,33.46218,28.33072,30.25842,32.76479
2,16,63735275917.3416,0,0.1396263,0,4,39.51681,33.48733,34.89128,38.85799
2,16,63735275928.2872,1,-0.1745329,1,5,50.46181,39.54352,41.04514,47.55858
2,16,63735275933.2924,1,-0.08726647,3,6,55.46704,50.48693,52.56208,54.8131
2,16,63735275939.648,0,0.08726647,0,7,61.82271,55.49952,57.30489,61.37896
2,16,63735275944.551,0,-0.03490658,0,8,66.72546,61.84772,63.23972,65.65112
2,16,63735275948.8278,0,0.1047198,0,9,71.00287,66.75805,68.33234,70.58894
2,16,63735275954.0227,1,-0.2268928,1,10,76.19707,71.02837,72.50597,75.66896
2,16,63735275959.54,1,0.03490658,0,11,81.71473,76.22293,77.86965,79.97201
2,16,63735275965.2923,1,0,2,12,87.46695,81.74138,83.26646,85.55128
2,16,63735275970.1512,1,-0.03490658,1,13,92.32593,87.49868,88.9645,91.2847
2,16,63735275974.4154,1,0.03490658,1,14,96.58974,92.35146,93.8872,96.10779
2,16,63735275978.9981,0,0.1047198,0,15,101.1723,96.61613,98.17393,100.5799
2,16,63735275982.7612,1,-0.08726647,1,16,104.9362,101.1983,102.4559,104.154
2,16,63735275986.9078,0,0,0,17,109.0828,104.963,106.2315,108.4313
2,16,63735275992.3043,0,0.1396263,0,18,114.479,109.1101,110.6847,113.9582
2,16,63735275997.6077,1,-0.2268928,0,19,119.7823,114.5049,115.805,118.3203
2,16,63735276002.3426,0,0.1745329,0,20,124.5174,119.8073,121.4556,123.1806
2,16,63735276007.7584,1,-0.1396263,2,21,129.9331,124.5426,125.9022,127.9308
2,16,63735276011.6025,0,0.2268928,0,22,133.777,129.9609,131.2188,133.2688
2,16,63735276015.6113,1,-0.03490658,0,23,137.7856,133.8036,135.1367,136.8928
2,16,63735276021.7224,0,0.1745329,0,24,143.8972,137.8121,139.4277,142.2791
2,16,63735276025.5757,1,-0.06981317,3,25,147.7502,143.9269,145.1991,146.9607
2,16,63735276031.6967,0,0.1047198,0,26,153.871,147.7755,150.8562,153.3806
2,16,63735276036.8537,1,-0.1396263,1,27,159.0284,153.8973,156.3268,158.3538
2,16,63735276041.1906,0,0.1396263,0,28,163.3648,159.0627,160.394,162.5712
2,16,63735276046.6525,0,0.2268928,0,29,168.8268,163.3899,165.4925,168.4535
2,16,63735276050.8748,1,-0.1396263,3,30,173.0495,168.8519,170.3476,172.4934
2,16,63735276055.8898,1,-0.1396263,0,31,178.0641,173.0766,174.6014,176.8258
2,16,63735276060.2894,1,0.06981317,2,32,182.4641,178.0902,179.2415,181.6206
2,16,63735276064.6136,1,-0.2268928,3,33,186.7882,182.4977,183.9502,186.089
2,16,63735276069.2499,1,0.1047198,3,34,191.4251,186.8141,188.1789,190.7427
2,16,63735276073.9039,1,0.03490658,2,35,196.0791,191.6042,192.9787,195.5615
2,16,63735276079.1998,1,-0.1047198,1,36,201.375,196.1073,197.404,199.8718
2,16,63735276083.5132,1,-0.1047198,3,37,205.6878,201.3995,202.8343,204.9024
2,16,63735276091.1674,0,0.08726647,0,38,213.3417,205.7146,209.5277,211.8709
2,16,63735276096.6591,0,0.1745329,0,39,218.8336,213.3684,214.7444,217.0891
2,16,63735276101.1621,1,-0.06981317,2,40,223.3371,218.8597,220.2153,221.8124
2,16,63735276105.3043,0,0.06981317,0,41,227.4792,223.3639,224.7794,226.9438
2,16,63735276109.9254,0,0.08726647,0,42,232.1004,227.5077,228.842,231.6963
2,16,63735276116.5332,0,0.1396263,0,43,238.708,232.1268,236.5144,238.3018
2,16,63735276122.1077,1,-0.1745329,3,44,244.2827,238.735,240.7817,242.8466
2,16,63735276126.8294,1,-0.08726647,2,45,249.0037,244.3118,245.6686,248.4005
2,16,63735276131.1513,1,0.06981317,3,46,253.3255,249.0291,250.5006,253.003
2,16,63735276137.1046,1,0,0,47,259.2794,253.3524,254.6253,257.5428
2,16,63735276143.7048,1,0.2268928,2,48,265.8799,259.3147,260.7792,263.8789
2,16,63735276148.1957,1,-0.1745329,2,49,270.3703,265.9063,267.0281,270.0279
2,16,63735276151.7034,1,-0.1745329,0,50,273.878,270.3961,271.3971,273.3633
2,16,63735276154.7975,0,0.06981317,0,51,276.9719,273.9105,274.9353,276.6365
2,16,63735276158.4283,1,0.03490658,3,52,280.6031,276.9974,278.1127,279.8346
2,16,63735276162.0356,1,-0.06981317,1,53,284.2103,280.6312,281.6724,283.7567
2,16,63735276165.951,0,0.2268928,0,54,288.1253,284.2372,285.5438,287.7592
2,16,63735276169.1442,1,0,3,55,291.3184,288.1528,289.0839,290.8778
2,16,63735276173.4604,1,-0.08726647,0,56,295.6353,291.3452,292.4553,294.8271
2,16,63735276176.9653,1,-0.06981317,0,57,299.14,295.6617,296.7036,298.7668
2,16,63735276180.208,0,0.1745329,0,58,302.383,299.1735,300.1454,301.8602
2,16,63735276184.1637,0,0.08726647,0,59,306.3388,302.4093,303.4652,305.3078
2,16,63735276187.9977,1,-0.1047198,0,60,310.1728,306.3665,307.5008,309.5984
2,16,63735276192.1035,1,-0.1745329,0,61,314.2787,310.1997,311.2493,313.1236
2,16,63735276196.1742,0,0.1047198,0,62,318.3494,314.3044,315.6176,317.9099
2,16,63735276199.8115,1,0,3,63,321.986,318.3752,319.3719,321.5126
2,16,63735276203.2244,1,-0.08726647,2,64,325.3987,322.0121,323.2874,324.98
2,16,63735276208.0095,1,-0.03490658,3,65,330.1838,325.4239,326.5811,328.7573
2,16,63735276211.9967,1,0.08726647,3,66,334.1715,330.2097,331.1354,333.6184
2,16,63735276216.978,1,-0.1396263,0,67,339.1525,334.1999,335.4448,338.222
2,16,63735276221.9945,0,0.1745329,0,68,344.1687,339.1789,340.4606,343.4855
2,16,63735276226.2838,1,0,0,69,348.4585,344.2012,345.3937,347.6428
2,16,63735276230.1187,0,0.2268928,0,70,352.2933,348.4866,349.9406,351.9454
2,16,63735276234.3591,1,-0.1745329,2,71,356.5342,352.3202,353.5076,355.4232
2,16,63735276238.1534,1,-0.1047198,1,72,360.328,356.5606,357.6733,359.8041
2,16,63735276241.9442,1,-0.2268928,2,73,364.119,360.3549,361.4305,363.1018
2,16,63735276245.6298,1,-0.1047198,2,74,367.8043,364.1481,365.2919,367.2889
2,16,63735276249.6022,0,0.08726647,0,75,371.7772,367.83,369.0891,371.3028
2,16,63735276253.6186,0,0.06981317,0,76,375.7938,371.8045,372.9651,374.9822
2,16,63735276258.2389,1,-0.1047198,0,77,380.414,375.821,376.8878,379.0825
2,16,63735276262.0649,1,0.1396263,3,78,384.2396,380.4408,381.7098,383.877
2,16,63735276265.1307,0,0.08726647,0,79,387.3058,384.2665,385.2767,386.9603
2,16,63735276268.4052,0,0.1745329,0,80,390.58,387.3402,388.3434,390.2646
2,16,63735276272.111,1,0.06981317,3,81,394.2862,390.6064,391.4925,393.4944
2,16,63735276276.7918,1,-0.03490658,0,82,398.9664,394.3119,395.4533,397.1321
2,16,63735276280.57,1,0.1047198,3,83,402.7451,398.9918,400.0405,402.0308
2,16,63735276284.7556,1,-0.2268928,1,84,406.9306,402.7726,403.9761,405.8395
2,16,63735276288.5766,0,0.2268928,0,85,410.7516,406.956,408.183,410.3413
2,16,63735276295.9374,0,0.1396263,0,86,418.1118,410.7831,411.8831,415.3139
2,16,63735276301.4016,1,-0.06981317,3,87,423.5764,418.1373,419.0277,420.8859
2,16,63735276305.6422,0,0.1745329,0,88,427.817,423.6052,424.8032,427.3399
2,16,63735276309.7489,0,0.1396263,0,89,431.9239,427.845,429.0165,431.6389
2,16,63735276313.3384,1,0.1047198,2,90,435.5135,431.9492,432.992,434.7332
2,16,63735276317.1018,0,0.2268928,0,91,439.2768,435.5395,436.6595,438.9373
2,16,63735276321.8929,0,-0.03490658,0,92,444.0678,439.3046,440.2148,442.116
2,16,63735276331.2426,1,0.06981317,0,93,453.4175,444.0928,448.2298,449.9715
2,16,63735276334.6845,1,-0.08726647,0,94,456.8592,453.4447,454.3849,455.8898
2,16,63735276338.5823,1,0.03490658,3,95,460.7574,456.887,457.7719,459.9089
2,16,63735276342.6476,1,-0.06981317,2,96,464.8225,460.7838,461.9662,464.2922
2,16,63735276346.5036,1,-0.06981317,1,97,468.6783,464.8478,465.9245,468.1461
2,16,63735276350.3851,1,0.1047198,0,98,472.5601,468.7053,469.8151,472.1131
2,16,63735276354.27,1,0,1,99,476.4451,472.5896,473.679,475.9612
2,16,63735276358.3089,1,-0.06981317,0,100,480.4835,476.4716,477.4581,479.0306
2,16,63735276362.2961,0,0.2268928,0,101,484.4703,480.511,481.7555,483.678
2,16,63735276366.3323,1,0.08726647,2,102,488.5067,484.4979,485.3469,487.1961
2,16,63735276369.7457,1,-0.1396263,2,103,491.9203,488.5391,489.5437,491.5221
2,16,63735276374.4475,0,0.1745329,0,104,496.6227,491.9468,492.9164,494.8917
2,16,63735276378.4808,1,-0.03490658,2,105,500.6552,497.7541,498.7801,500.3976
2,16,63735276381.6526,1,-0.2268928,0,106,503.8269,500.6917,501.5935,503.6433
2,16,63735276384.6157,1,0.03490658,0,107,506.7907,503.8539,504.7012,506.4303
2,16,63735276388.5919,0,0.1396263,0,108,510.7667,506.8177,507.7104,510.4132
2,16,63735276392.2072,1,0.06981317,2,109,514.382,510.8005,511.5499,513.501
2,16,63735276395.1485,1,-0.08726647,3,110,517.3233,514.408,515.225,517.09
2,16,63735276398.1406,1,0.03490658,2,111,520.3151,517.3505,518.1507,520.0438
2,16,63735276402.2048,1,-0.1396263,1,112,524.3796,520.3417,521.2151,523.4468
2,16,63735276405.4404,0,0.03490658,0,113,527.6153,524.4064,525.2606,527.1821
2,16,63735276408.0396,1,-0.1047198,3,114,530.2143,527.6429,528.3981,529.9095
2,16,63735276413.6679,0,-0.08726647,0,115,535.8425,530.6039,531.7435,534.3754
2,16,63735276416.7148,1,-0.1396263,3,116,538.8891,535.8748,536.7923,538.5196
2,16,63735276420.0683,1,0,2,117,542.2435,538.9171,539.9094,541.8677
2,16,63735276423.7239,1,-0.1745329,1,118,545.8983,542.2711,543.2363,545.554
2,16,63735276427.6004,1,-0.2268928,3,119,549.775,546.3292,547.2667,549.1446
2,16,63735276435.8251,1,-0.1745329,3,120,558.0002,549.8632,550.7647,557.8024
2,16,63735276560.5469,1,-0.06981317,0,121,682.7215,558.0687,680.6418,681.925
2,16,63735276563.249,0,0.08726647,0,122,685.4238,682.7471,683.8029,684.9886
2,16,63735276566.4878,0,0.2268928,0,123,688.6623,685.4501,686.4936,688.3948
2,16,63735276568.7318,1,-0.03490658,0,124,690.9068,688.6938,689.425,690.6609
2,16,63735276571.7397,0,0.1745329,0,125,693.9142,690.933,692.1815,693.7106
2,16,63735276574.4248,1,0.03490658,3,126,696.5999,693.9387,694.6441,696.1309
2,16,63735276579.3561,0,0.2268928,0,127,701.5308,696.6255,697.7651,700.9329
2,16,63735276584.3591,1,0.2268928,2,128,706.5338,701.5579,702.7995,704.8109
2,16,63735276589.0609,1,0,0,129,711.2355,706.561,707.5273,710.4395
2,16,63735276592.0875,1,0.1047198,0,130,714.2623,711.2628,712.3873,713.9975
2,16,63735276595.4602,1,-0.06981317,2,131,717.6346,714.2881,715.118,717.4053
2,16,63735276602.1634,1,0,1,132,724.3379,717.6623,718.5421,720.4727
2,16,63735276609.0439,1,-0.1047198,0,133,731.2184,728.1469,729.4037,730.8911
2,16,63735276613.6797,1,-0.2268928,0,134,735.8541,731.2442,732.105,735.5388
2,16,63735276616.6613,0,0.1047198,0,135,738.8359,735.8798,736.9112,738.4347
2,16,63735276621.2736,0,0.1745329,0,136,743.4486,739.3178,740.3542,742.6986
2,16,63735276623.9951,0,0.03490658,0,137,746.1702,743.4745,744.2896,745.7868
2,16,63735276627.2168,0,0.03490658,0,138,749.3915,746.1959,747.0609,748.9012
2,16,63735276630.7466,0,0.1396263,0,139,752.921,749.7059,750.6524,752.6683
2,16,63735276633.7647,1,-0.1745329,0,140,755.9396,752.9459,753.8538,755.6946
2,16,63735276636.3201,1,0.1396263,3,141,758.495,755.9667,756.7805,758.1589
2,16,63735276638.5436,1,-0.1396263,3,142,760.7188,758.5266,759.2963,760.504
2,16,63735276642.1343,1,-0.08726647,0,143,764.309,760.7449,761.5229,763.9739
2,16,63735276645.2557,1,0.06981317,0,144,767.4301,764.3344,765.228,766.4138
2,16,63735276648.4464,1,0.06981317,3,145,770.6209,767.456,768.251,770.3757
2,16,63735276651.9797,0,0.08726647,0,146,774.1543,770.648,771.6738,773.4954
2,16,63735276656.0131,1,0.1047198,2,147,778.1879,774.1817,775.1295,777.8474
2,16,63735276658.9071,1,-0.1396263,0,148,781.0819,778.222,779.1005,780.7394
2,16,63735276662.1821,1,-0.2268928,2,149,784.3565,781.1102,781.9377,783.4179
2,16,63735276665.5745,1,-0.1745329,2,150,787.7491,784.3834,785.3904,787.4619
2,16,63735276668.5986,1,-0.06981317,1,151,790.7733,787.7762,788.6537,790.4553
2,16,63735276671.884,0,0.06981317,0,152,794.0589,790.8394,791.7559,793.77
2,16,63735276675.07,1,-0.1047198,1,153,797.2443,794.0912,794.9293,796.9793
2,16,63735276677.7596,1,0.08726647,3,154,799.9343,797.2732,798.0466,799.59
2,16,63735276681.7499,1,-0.2268928,1,155,803.9249,799.9611,800.8423,803.3478
2,16,63735276684.7234,1,-0.03490658,3,156,806.8983,803.9531,804.7106,806.5997
2,16,63735276688.348,0,0.2268928,0,157,810.5232,806.9257,808.0358,809.7538
2,16,63735276691.9898,0,0.1047198,0,158,814.1644,810.5501,811.5781,813.9198
2,16,63735276695.0839,1,0.1745329,3,159,817.2589,814.1973,815.1697,816.9753
2,16,63735276698.888,1,-0.1745329,1,160,821.0627,817.8857,818.7222,820.7299
2,16,63735276701.9887,1,-0.06981317,3,161,824.1638,821.0952,822.0102,823.9174
2,16,63735276704.8712,1,-0.1047198,3,162,827.0457,824.192,825.0256,826.6756
