ExperimentID;participantID;date;choix;angleoffset;target_number;number_of_try;time since the beginning;time_Beginning_reach;time_Touching_Target;time_back_starting;
00001;003;63728542294,8647;0;0,1047198;2;87;1207,602;1202,521;1205,272;1206,972;
00001;003;63728542300,4643;1;0,06981317;2;88;1213,201;1208,3;1210,776;1212,321;
00001;003;63728542305,6442;1;-0,05235988;1;89;1218,381;1213,824;1216,341;1217,89;
00001;003;63728542310,5393;1;-0,06981317;2;90;1223,276;1218,907;1221,427;1222,778;
00001;003;63728542316,0596;0;0,06981317;2;91;1228,797;1223,885;1226,363;1227,871;
00001;003;63728542321,4269;1;-0,06981317;0;92;1234,164;1229,451;1232,001;1233,612;
00001;003;63728542328,5288;1;0,06981317;1;93;1241,266;1234,716;1239,299;1240,498;
00001;003;63728542333,6794;0;0;1;94;1246,417;1241,761;1244,372;1245,561;
00001;003;63728542339,1955;1;-0,05235988;0;95;1251,933;1247,133;1249,684;1251,304;
00001;003;63728542345,2008;0;0;2;96;1257,938;1252,587;1255,174;1256,872;
00001;003;63728542351,6292;0;0,06981317;3;97;1264,366;1258,678;1261,463;1263,174;
00001;003;63728542358,4872;0;-0,05235988;2;98;1271,224;1265,15;1267,729;1269,265;
00001;003;63728542365,0579;1;-0,06981317;1;99;1277,794;1272,132;1275,005;1276,564;
00001;003;63728542373,0481;0;-0,06981317;0;100;1285,785;1278,52;1282,292;1284,349;
00001;003;63728542378,6485;1;-0,05235988;1;101;1291,386;1286,512;1289,078;1290,643;
00001;003;63728542384,2729;1;-0,1047198;2;102;1297,01;1292,035;1294,739;1296,138;
00001;003;63728542389,8301;0;0;2;103;1302,567;1297,62;1300,399;1301,853;
00001;003;63728542394,8604;1;-0,1047198;0;104;1307,597;1303,284;1305,694;1306,968;
00001;003;63728542404,742;0;0,06981317;3;105;1317,479;1308,109;1310,666;1316,869;
00001;003;63728542409,7835;0;0;1;106;1322,521;1318,128;1320,684;1321,89;
00001;003;63728542415,6427;1;-0,1047198;0;107;1328,38;1323,383;1325,955;1327,447;
00001;003;63728542425,6247;0;0,06981317;3;108;1338,362;1328,995;1332,391;1337,509;
00001;003;63728542435,9832;1;-0,1047198;0;109;1348,721;1340,193;1344,715;1348,116;
00001;003;63728542446,7839;1;-0,1047198;0;110;1359,521;1349,37;1357,345;1358,926;
