Experience passage 1 17/10 10:44 Sujet : Benoit Geslain
0,5167223;0,7134337;0,2077635;5;1;1
0,7003142;0,7120059;0,1377192;3;1;2
0,6023469;0,7124267;0,277242;2;1;3
0,3573618;0,7158263;0,1289809;4;1;4
0,5271349;0,7133659;0,340964;0;1;5
0,4707752;0,7141264;0,2928682;1;1;6
0,4729272;0,7140214;0,2912812;1;1;7
0,5335382;0,7132381;0,3535795;0;1;8
0,5309487;0,7136232;0,3554757;0;1;9
0,6986693;0,7116301;0,143803;3;1;10
0,5225449;0,7133252;0,2000728;5;1;11
0,6960973;0,7108425;0,113794;3;1;12
0,3397448;0,7153748;0,1218461;4;1;13
0,7156731;0,7107447;0,1104882;3;1;14
0,7244418;0,7117249;0,1185514;3;1;15
0,467682;0,7142136;0,283085;1;1;16
0,5180218;0,713572;0,323;0;1;17
0,7240368;0,7105329;0,1130814;3;1;18
0,7158865;0,7116653;0,08625397;3;1;19
0,7173583;0,7107527;0,07833035;3;1;20
0,321032;0,7156276;0,1047899;4;1;21
0,4578264;0,7143348;0,2464445;1;1;22
0,6011413;0,7119445;0,2471005;2;1;23
0,5989977;0,7121013;0,250951;2;1;24
0,5958656;0,7120852;0,2531285;2;1;25
0,6063142;0,7119697;0,2387555;2;1;26
0,6995277;0,7120091;0,08865593;3;1;27
0,5154957;0,7137581;0,3273551;0;1;28
0,6013322;0,7118391;0,2515143;2;1;29
0,6080502;0,7119451;0,2363157;2;1;30
0,6132172;0,711674;0,2363653;2;1;31
0,3355474;0,7155349;0,1448465;4;1;32
0,6704862;0,7112716;0,07059338;3;1;33
0,4498279;0,7143561;0,2570257;1;1;34
0,4997866;0,7136655;0,1800781;5;1;35
0,4961783;0,7140071;0,1575515;5;1;36
0,4280051;0,714247;0,2386954;1;1;37
0,3323387;0,7155263;0,1267528;4;1;38
0,4565773;0,7144573;0,2418308;1;1;39
0,499963;0,7136222;0,1586517;5;1;40
0,5904564;0,712097;0,2300776;2;1;41
0,3446841;0,715553;0,1102827;4;1;42
0,5194836;0,7135925;0,3182034;0;1;43
0,5227907;0,7135274;0,310426;0;1;44
0,5148047;0,7135112;0,3007241;0;1;45
0,5119895;0,7135894;0,3090051;0;1;46
0,5208582;0,7129209;0,1531406;5;1;47
0,497422;0,7141523;0,1525452;5;1;48
0,4559917;0,7141767;0,244561;1;1;49
0,5967713;0,7119322;0,2476782;2;1;50
0,7308317;0,7115479;0,09526617;3;1;51
0,4448836;0,7138223;0,2527298;1;1;52
0,3505527;0,7160066;0,1086394;4;1;53
0,6905829;0,7126586;0,06466892;3;1;54
0,5161706;0,7133237;0,1636264;5;1;55
0,5217124;0,7136039;0,3196479;0;1;56
0,5121938;0,7135102;0,1649876;5;1;57
0,3322149;0,7156475;0,1138374;4;1;58
0,5263295;0,7141292;0,3197737;0;1;59
0,5235889;0,7139553;0,3144532;0;1;60
0,4466214;0,7145774;0,2533942;1;1;61
0,4477212;0,7145522;0,2367838;1;1;62
0,5000409;0,7131152;0,1383041;5;1;63
0,4355301;0,7140453;0,2271592;1;1;64
0,497442;0,7130945;0,1233395;5;1;65
0,5783031;0,7134628;0,2144521;2;1;66
0,4950194;0,7140446;0,1372477;5;1;67
0,5643902;0,7130899;0,2207944;2;1;68
0,3104332;0,7157823;0,1113776;4;1;69
0,3003057;0,7164792;0,1050084;4;1;70
0,3036208;0,7157874;0,09716938;4;1;71
0,2858571;0,7162672;0,1001811;4;1;72
0,5251505;0,7128682;0,1741554;5;2;73
0,6033481;0,7118609;0,2293911;2;2;74
0,4642047;0,7129301;0,2409173;1;2;75
0,5302418;0,7125202;0,1718863;5;2;76
0,5332195;0,7125651;0,3250048;0;2;77
0,4562443;0,7129936;0,2471793;1;2;78
0,5130313;0,7124426;0,1805656;5;2;79
0,7344328;0,7108058;0,07641546;3;2;80
0,3200965;0,7149343;0,08462312;4;2;81
