1,20,63733869159.805,-0.2889499,0.7660519,-1.510112,-0.9545595,-0.2773729,0.1088969,-0.004681516,1,1,1,8.933127,-0.2807351,0.7712016,-1.516437,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869163.5294,-0.2883942,0.7660558,-1.400036,-0.9661003,-0.2552412,0.03830205,-0.005925986,2,1,2,12.6578,-0.2816278,0.7714552,-1.441443,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869167.2552,-0.2978132,0.7667484,-1.324479,-0.9632534,-0.2302587,0.1327643,-0.03869719,3,1,3,16.38405,-0.2825205,0.7717088,-1.366449,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869171.4211,-0.0791138,0.7677588,-1.437673,-0.9707898,-0.2392478,0.01220324,-0.01337234,5,1,4,20.54991,-0.1073513,0.7735779,-1.502548,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869174.8288,-0.02150644,0.7689934,-1.538971,-0.9666107,-0.2366557,-0.09732053,0.01365949,6,1,5,23.95687,-0.04623181,0.7741464,-1.57366,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869179.0688,-0.1740772,0.7666408,-1.410757,-0.9650837,-0.2618336,-0.00103883,0.007464825,4,1,6,28.19724,-0.1891034,0.7726433,-1.45663,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869182.8913,-0.291919,0.766801,-1.55845,-0.9570146,-0.2595372,0.1277339,-0.02115654,0,1,7,32.01966,-0.2798424,0.770948,-1.591431,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869187.0368,-0.2890378,0.7662849,-1.453436,-0.9622196,-0.2544017,0.09554408,-0.01687183,1,1,8,36.1652,-0.2807351,0.7712016,-1.516437,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869191.0573,-0.1782314,0.76647,-1.401692,-0.9710313,-0.2383644,-0.01551575,-0.006324006,4,1,9,40.18572,-0.1891034,0.7726433,-1.45663,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869194.9683,-0.287301,0.7663589,-1.378103,-0.9617738,-0.24231,0.1251371,-0.02485712,2,1,10,44.09625,-0.2816278,0.7714552,-1.441443,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869199.5227,-0.2910053,0.7665062,-1.308229,-0.9591954,-0.2664434,0.09461222,-0.0007904686,3,1,11,48.65079,-0.2825205,0.7717088,-1.366449,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869205.2111,-0.0114258,0.7687728,-1.549449,-0.9614954,-0.2627411,-0.07216677,0.03585867,6,1,12,54.33951,-0.04623181,0.7741464,-1.57366,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869210.4365,-0.06294457,0.767792,-1.456231,-0.9681334,-0.2400828,-0.07024824,0.01195992,5,1,13,59.56502,-0.1073513,0.7735779,-1.502548,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869214.0011,-0.2762063,0.7671844,-1.576593,-0.9482813,-0.2576907,0.181956,-0.03535479,0,1,14,63.12936,-0.2798424,0.770948,-1.591431,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869218.1972,-0.01560348,0.7689821,-1.546164,-0.9619356,-0.2608382,-0.07496871,0.03198525,6,1,15,67.32539,-0.04623181,0.7741464,-1.57366,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869221.7409,-0.2923772,0.7670358,-1.501298,-0.9412275,-0.2969787,0.1609169,-0.0004097085,1,1,16,70.86985,-0.2807351,0.7712016,-1.516437,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869225.9744,-0.06448473,0.7676104,-1.447933,-0.9674444,-0.2470709,-0.05265287,0.01533054,5,1,17,75.1027,-0.1073513,0.7735779,-1.502548,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869229.9917,-0.1577838,0.7662448,-1.397644,-0.9646576,-0.2622981,0.02423739,0.00692637,4,1,18,79.1202,-0.1891034,0.7726433,-1.45663,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869234.2062,-0.2803418,0.7664475,-1.281431,-0.961073,-0.2678381,0.06718843,0.00934323,3,1,19,83.33472,-0.2825205,0.7717088,-1.366449,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869238.3123,-0.2796848,0.7656464,-1.360702,-0.9573726,-0.261619,0.1211644,-0.01767346,2,1,20,87.44074,-0.2816278,0.7714552,-1.441443,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869242.1024,-0.29584,0.7673246,-1.585606,-0.9213923,-0.258491,0.2851886,-0.05372364,0,1,21,91.23042,-0.2798424,0.770948,-1.591431,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869245.5968,-0.01399366,0.768689,-1.532778,-0.9647847,-0.2585375,-0.0402996,0.02692308,6,1,22,94.72515,-0.04623181,0.7741464,-1.57366,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869249.5598,-0.2865717,0.7657136,-1.390423,-0.9557782,-0.2611912,0.1338118,-0.01901339,2,1,23,98.68813,-0.2816278,0.7714552,-1.441443,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869253.2616,-0.0634915,0.7676289,-1.449602,-0.9677619,-0.2491133,-0.03424128,0.01439022,5,1,24,102.3902,-0.1073513,0.7735779,-1.502548,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869257.1437,-0.1875966,0.7670184,-1.400476,-0.9595273,-0.2683946,0.08523194,-0.002728693,4,1,25,106.2721,-0.1891034,0.7726433,-1.45663,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869260.9559,-0.297892,0.7671311,-1.577097,-0.9329981,-0.2703511,0.2358163,-0.02856037,0,1,26,110.0846,-0.2798424,0.770948,-1.591431,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869266.1069,-0.2874967,0.7661622,-1.479952,-0.959071,-0.2586479,0.1142504,-0.01519629,1,1,27,115.2353,-0.2807351,0.7712016,-1.516437,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869270.0933,-0.2975108,0.7663577,-1.285067,-0.9602382,-0.2649144,0.088092,-0.001693483,3,1,28,119.2215,-0.2825205,0.7717088,-1.366449,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869273.9143,-0.2903268,0.7668282,-1.47214,-0.9473355,-0.2744388,0.1650131,-0.003111518,1,1,29,123.0424,-0.2807351,0.7712016,-1.516437,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869277.6626,-0.3036371,0.7668933,-1.276556,-0.9541857,-0.2782909,0.1092223,0.01242709,3,1,30,126.791,-0.2825205,0.7717088,-1.366449,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869282.158,-0.06360776,0.7676512,-1.434022,-0.9635623,-0.2671386,-0.005586377,0.01239766,5,1,31,131.2863,-0.1073513,0.7735779,-1.502548,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869286.101,-0.006790675,0.7689615,-1.532914,-0.9589499,-0.2704335,-0.07671204,0.03736389,6,1,32,135.229,-0.04623181,0.7741464,-1.57366,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869291.0436,-0.2902817,0.7652788,-1.364107,-0.9582769,-0.2643571,0.1081591,-0.01105806,2,1,33,140.1721,-0.2816278,0.7714552,-1.441443,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869296.5161,-0.2866487,0.7668303,-1.558037,-0.9476066,-0.2750672,0.1620047,-0.01159299,0,1,34,145.6449,-0.2798424,0.770948,-1.591431,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869302.8336,-0.1728858,0.7657211,-1.38349,-0.9624922,-0.2704875,0.007820681,0.01960374,4,1,35,151.9621,-0.1891034,0.7726433,-1.45663,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869307.5851,-0.06459021,0.767382,-1.419043,-0.9651953,-0.255952,-0.04735186,0.02538741,5,1,36,156.713,-0.1073513,0.7735779,-1.502548,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869311.7237,-0.2934692,0.7656228,-1.438699,-0.9524872,-0.2703891,0.1396382,-0.01260713,1,1,37,160.852,-0.2807351,0.7712016,-1.516437,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
1,20,63733869315.8233,-0.01147928,0.7689879,-1.528049,-0.9602014,-0.270795,-0.05980012,0.03327671,6,1,38,164.9519,-0.04623181,0.7741464,-1.57366,-0.2783164,0.7657332,-1.714205,0.1220861,0.7707862,-1.748459
